run_timestamp,log_file,selection_date,actual_selection_date_used,scheme,n_select_requested,inv_vol_col_name,filter_min_price,filter_min_avg_volume_m,filter_min_roe_pct,filter_max_debt_eq,score_weight_rsi,score_weight_change,score_weight_rel_volume,score_weight_volatility,n_select_actual,portfolio_return,portfolio_return_normalized,num_attempted_trades,num_successful_trades,num_failed_or_skipped_trades,total_weight_traded,win_rate,average_return,std_dev_return,sharpe_ratio_period
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-13,,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,,,,0,,0.00000000,,,,
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-13,,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,,,,0,,0.00000000,,,,
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-13,,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,,,,0,,0.00000000,,,,
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-12,,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,,,,0,,0.00000000,,,,
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-12,,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,,,,0,,0.00000000,,,,
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-12,,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,,,,0,,0.00000000,,,,
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-11,2025-06-11,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.01864383,,10.00000000,10,0.00000000,1.00000000,0.10000000,-0.01864383,0.02191817,-0.85785276
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-11,2025-06-11,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.01851339,,10.00000000,10,0.00000000,1.00000000,0.10000000,-0.01864383,0.02191817,-0.85785276
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-11,2025-06-11,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.01906263,,10.00000000,10,0.00000000,1.00000000,0.10000000,-0.01864383,0.02191817,-0.85785276
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-10,2025-06-10,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00162711,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00162711,0.01519966,-0.11749215
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-10,2025-06-10,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00138239,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00162711,0.01519966,-0.11749215
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-10,2025-06-10,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00212503,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00162711,0.01519966,-0.11749215
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-09,2025-06-09,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00326296,,10.00000000,10,0.00000000,1.00000000,0.50000000,-0.00326296,0.01231988,-0.27773761
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-09,2025-06-09,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00109468,,10.00000000,10,0.00000000,1.00000000,0.50000000,-0.00326296,0.01231988,-0.27773761
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-09,2025-06-09,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00464262,,10.00000000,10,0.00000000,1.00000000,0.50000000,-0.00326296,0.01231988,-0.27773761
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-06,2025-06-06,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00357500,,10.00000000,10,0.00000000,1.00000000,0.50000000,-0.00357500,0.01157638,-0.32253026
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-06,2025-06-06,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00080489,,10.00000000,10,0.00000000,1.00000000,0.50000000,-0.00357500,0.01157638,-0.32253026
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-06,2025-06-06,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00726150,,10.00000000,10,0.00000000,1.00000000,0.50000000,-0.00357500,0.01157638,-0.32253026
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-05,2025-06-05,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00271392,,10.00000000,10,0.00000000,1.00000000,0.60000000,0.00271392,0.02241456,0.11399710
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-05,2025-06-05,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00011473,,10.00000000,10,0.00000000,1.00000000,0.60000000,0.00271392,0.02241456,0.11399710
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-05,2025-06-05,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00270024,,10.00000000,10,0.00000000,1.00000000,0.60000000,0.00271392,0.02241456,0.11399710
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-04,2025-06-04,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01432102,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.01432102,0.01030991,1.37365796
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-04,2025-06-04,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01412562,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.01432102,0.01030991,1.37365796
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-04,2025-06-04,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01436358,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.01432102,0.01030991,1.37365796
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-03,2025-06-03,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00413880,,10.00000000,10,0.00000000,1.00000000,0.40000000,0.00413880,0.02128515,0.18698803
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-03,2025-06-03,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00346504,,10.00000000,10,0.00000000,1.00000000,0.40000000,0.00413880,0.02128515,0.18698803
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-03,2025-06-03,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00517667,,10.00000000,10,0.00000000,1.00000000,0.40000000,0.00413880,0.02128515,0.18698803
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-02,2025-06-02,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00347507,,10.00000000,10,0.00000000,1.00000000,0.50000000,0.00347507,0.01323984,0.25048197
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-02,2025-06-02,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00249619,,10.00000000,10,0.00000000,1.00000000,0.50000000,0.00347507,0.01323984,0.25048197
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-06-02,2025-06-02,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00314349,,10.00000000,10,0.00000000,1.00000000,0.50000000,0.00347507,0.01323984,0.25048197
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-30,2025-05-30,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01838093,,10.00000000,10,0.00000000,1.00000000,0.80000000,0.01838093,0.01803997,1.01010172
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-30,2025-05-30,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01621977,,10.00000000,10,0.00000000,1.00000000,0.80000000,0.01838093,0.01803997,1.01010172
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-30,2025-05-30,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01462816,,10.00000000,10,0.00000000,1.00000000,0.80000000,0.01838093,0.01803997,1.01010172
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-29,2025-05-29,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00733112,,10.00000000,10,0.00000000,1.00000000,0.50000000,0.00733112,0.01775314,0.40400693
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-29,2025-05-29,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00627777,,10.00000000,10,0.00000000,1.00000000,0.50000000,0.00733112,0.01775314,0.40400693
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-29,2025-05-29,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00821531,,10.00000000,10,0.00000000,1.00000000,0.50000000,0.00733112,0.01775314,0.40400693
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-28,2025-05-28,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00026620,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00026620,0.01849832,-0.02297145
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-28,2025-05-28,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00028401,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00026620,0.01849832,-0.02297145
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-28,2025-05-28,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00075904,,10.00000000,10,0.00000000,1.00000000,0.40000000,-0.00026620,0.01849832,-0.02297145
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-27,2025-05-27,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00917266,,10.00000000,10,0.00000000,1.00000000,0.60000000,0.00917266,0.01967619,0.45811364
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-27,2025-05-27,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.01037763,,10.00000000,10,0.00000000,1.00000000,0.60000000,0.00917266,0.01967619,0.45811364
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-27,2025-05-27,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.00590739,,10.00000000,10,0.00000000,1.00000000,0.60000000,0.00917266,0.01967619,0.45811364
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-23,2025-05-23,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.01200756,,10.00000000,10,0.00000000,1.00000000,0.30000000,-0.01200756,0.01514564,-0.80328658
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-23,2025-05-23,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.01050419,,10.00000000,10,0.00000000,1.00000000,0.30000000,-0.01200756,0.01514564,-0.80328658
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-23,2025-05-23,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.01624131,,10.00000000,10,0.00000000,1.00000000,0.30000000,-0.01200756,0.01514564,-0.80328658
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-22,2025-05-22,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.02220206,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.02220206,0.02165267,1.01804217
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-22,2025-05-22,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.02018052,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.02220206,0.02165267,1.01804217
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-22,2025-05-22,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,0.02392963,,10.00000000,10,0.00000000,1.00000000,0.90000000,0.02220206,0.02165267,1.01804217
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-21,2025-05-21,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00741940,,10.00000000,10,0.00000000,1.00000000,0.20000000,-0.00741940,0.00684119,-1.10772044
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-21,2025-05-21,IV,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00681793,,10.00000000,10,0.00000000,1.00000000,0.20000000,-0.00741940,0.00684119,-1.10772044
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-21,2025-05-21,SW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00684118,,10.00000000,10,0.00000000,1.00000000,0.20000000,-0.00741940,0.00684119,-1.10772044
2025-06-13 20:11:31,backtest_run_20250613_201131.log,2025-05-20,2025-05-20,EW,10,ATR/Price %,10.00000000,2.00000000,5.00000000,1.50000000,0.35000000,0.35000000,0.20000000,0.10000000,10,-0.00542788,,10.00000000,10,0.00000000,1.00000000,0.30000000,-0.00542788,0.01094610,-0.51037478
